L,β,e,c,m,χ,U
8,0.3524070351758794,-0.928740625,0.6302263453151805,0.401539453125,1.3369166455747934,0.34836966981524675
8,0.35742713567839196,-0.9551546875,0.675009756266546,0.418635546875,1.4084827816113015,0.36727984211700737
8,0.3624472361809045,-0.98590859375,0.7382802775775301,0.441721484375,1.4926101034601196,0.39147103024695606
8,0.3674673366834171,-1.0105734375,0.7794092633469344,0.456282421875,1.5491862433430283,0.405336117161903
8,0.37248743718592964,-1.042775,0.8281661463748902,0.479762890625,1.611022318895402,0.4287800261299679
8,0.3775075376884422,-1.06852734375,0.8755005360054445,0.49485390625,1.661874596866515,0.4411098678472589
8,0.38252763819095476,-1.1036296875,0.9402269835056652,0.520945703125,1.7116343954855027,0.46363745937904033
8,0.3875477386934673,-1.13488046875,0.9904756910349847,0.541923828125,1.7419488860017367,0.4804106481195861
8,0.3925678391959799,-1.16694921875,1.0183826100573223,0.56405859375,1.75325227375388,0.4982136638181961
8,0.3975879396984925,-1.2017171875,1.0709233247687278,0.5889890625,1.7520599885198944,0.5156251642545387
8,0.40260804020100505,-1.2361046875,1.1255731394691744,0.611966015625,1.7463883176991548,0.5293786589557143
8,0.4076281407035176,-1.27232734375,1.1512679002141675,0.637776171875,1.7067250585560487,0.5456150172649321
8,0.41264824120603016,-1.3038984375,1.1661624475414918,0.65691953125,1.6801619270655985,0.556577074308383
8,0.4176683417085427,-1.34051484375,1.1826159129439897,0.6820046875,1.6058191507980186,0.5699162891806302
8,0.4226884422110553,-1.3739921875,1.1893137307281072,0.70391953125,1.5366344470128672,0.5809703213260251
8,0.42770854271356784,-1.41056953125,1.1781168941277032,0.728667578125,1.4212650122854678,0.5931176598792703
8,0.4327286432160804,-1.4408359375,1.1803896170428039,0.7459140625,1.3644585936411635,0.6000031745061549
8,0.43774874371859296,-1.47466796875,1.1468578481924145,0.76771796875,1.2404166341032636,0.6096643310060341
8,0.4427688442211055,-1.50379765625,1.1222433784590176,0.785143359375,1.152297918223581,0.6165284586704802
8,0.4477889447236181,-1.53578671875,1.0921198235922305,0.803858984375,1.0424077141858434,0.6232801428071415
8,0.45280904522613064,-1.5572203125,1.0797518954197092,0.81475859375,0.996628223536873,0.6265951560709743
8,0.4578291457286432,-1.58539609375,1.0280085630374132,0.831188671875,0.8751152582862306,0.6324725071365007
8,0.46284924623115575,-1.6098296875,0.9803507155678033,0.845638671875,0.7589082422466038,0.6374529912600707
8,0.46786934673366837,-1.629884375,0.9655392899680292,0.854421875,0.7471360895439273,0.6394357033865758
8,0.4728894472361809,-1.65546484375,0.8997609060391982,0.8690578125,0.6080434720172186,0.6442045367788167
8,0.4779095477386935,-1.6723671875,0.8700113763677196,0.876709765625,0.5745483687274295,0.6460814738067765
8,0.48292964824120604,-1.690334375,0.8419687217374585,0.885683203125,0.5213205459951111,0.6483538941247546
8,0.4879497487437186,-1.70577421875,0.8189242737378528,0.892530078125,0.4857679326560365,0.6499306237910598
8,0.49296984924623116,-1.72304609375,0.7791082710348335,0.900418359375,0.4355347015488595,0.6517861951285921
8,0.4979899497487437,-1.7390734375,0.7291524397624969,0.9086359375,0.36134277735012205,0.6540634508319947
8,0.5030100502512563,-1.754321875,0.6978856093451068,0.91544296875,0.3203054327542688,0.6554973990790991
8,0.5080301507537689,-1.7659234375,0.6792048251834152,0.91960546875,0.3127711037049375,0.6561167342151385
8,0.5130502512562815,-1.7813265625,0.6199990041311255,0.927334375,0.23891862131984873,0.6581363127121866
8,0.518070351758794,-1.79197890625,0.6047078968446729,0.93111171875,0.23424634654537616,0.6586402356350362
8,0.5230904522613066,-1.80353203125,0.5730997878830777,0.93600234375,0.20202833574002138,0.6596131505818646
8,0.5281105527638191,-1.8145421875,0.5445732471354353,0.940142578125,0.18581923154240482,0.6602818348923989
8,0.5331306532663317,-1.82406640625,0.5228259616025033,0.94408515625,0.1632206553151534,0.6609875642394174
8,0.5381507537688442,-1.8322453125,0.5098014128223711,0.94656484375,0.16586960358223315,0.6611676252923705
8,0.5431708542713568,-1.84078046875,0.48825827599825966,0.94990625,0.14599226572649995,0.6617271638834248
8,0.5481909547738694,-1.84907265625,0.46474382933582514,0.953219921875,0.12591215461529393,0.6623092319994052
8,0.5532110552763819,-1.8564671875,0.44791389954366867,0.955755078125,0.11890613523663471,0.6626290748236336
8,0.5582311557788945,-1.86377265625,0.4247942630273081,0.95843046875,0.10687997475853188,0.663031599593136
8,0.563251256281407,-1.87008359375,0.41333688294682785,0.96065234375,0.1000418633431381,0.6632972816422452
8,0.5682713567839196,-1.8768875,0.393490941754817,0.962930859375,0.09137073764746188,0.6635751792299143
8,0.5732914572864322,-1.88280234375,0.3790192734905048,0.965027734375,0.08433580032901694,0.6638424859884404
8,0.5783115577889447,-1.88864609375,0.36372030528683247,0.967021484375,0.0766969276496698,0.6640802959515296
8,0.5833316582914573,-1.89424609375,0.3516081706392866,0.9686953125,0.07530712385971798,0.6642034296196611
8,0.5883517587939698,-1.8987421875,0.3385807346392582,0.970326171875,0.06794604760677395,0.6644357424642365
8,0.5933718592964824,-1.90389453125,0.3231506003031767,0.972006640625,0.06303828735962366,0.664611627028831
8,0.598391959798995,-1.9086125,0.31170828269846096,0.97353828125,0.05807736214591342,0.6647695977124933
8,0.6034120603015075,-1.912584375,0.30414420415887167,0.974709765625,0.056631542305206915,0.6648491511837689
8,0.6084321608040201,-1.9168171875,0.2918416425886121,0.9760796875,0.05119207976554008,0.6650032684909867
8,0.6134522613065326,-1.92087890625,0.2793311281457394,0.9773875,0.04737551814846175,0.6651337284474182
8,0.6184723618090452,-1.9245,0.26988059810030424,0.978529296875,0.044105656211950894,0.6652436941789897
8,0.6234924623115577,-1.92778125,0.26434064348494785,0.97944296875,0.044723138302012445,0.6652762541395765
8,0.6285125628140703,-1.93114375,0.25431552752246606,0.980555859375,0.040113905710638983,0.6653992586438915
8,0.6335326633165829,-1.9341609375,0.24665817238944215,0.98145234375,0.03823429589216581,0.6654669510452924
8,0.6385527638190954,-1.937246875,0.23720709314642763,0.982366015625,0.03667103173434925,0.6655346206980085
8,0.643572864321608,-1.939703125,0.2323128532252725,0.983094140625,0.035732618666767225,0.6655810163100289
8,0.6485929648241207,-1.9426125,0.22210843717033363,0.984001171875,0.032304666811317315,0.6656749099244852
8,0.6536130653266332,-1.945140625,0.21465756479849135,0.984765234375,0.030602507945918796,0.6657353555247317
8,0.6586331658291458,-1.94757890625,0.2058484393364236,0.985503515625,0.028680576240359624,0.6657989271766974
8,0.6636532663316583,-1.9500734375,0.19880452867239626,0.986225390625,0.02718498288054122,0.6658498374193995
8,0.6686733668341709,-1.952125,0.19275133688411294,0.98681953125,0.026044352848045564,0.6658913097118802
8,0.6736934673366834,-1.95432578125,0.18660943531271243,0.98745625,0.024784988889810868,0.6659348406557566
8,0.678713567839196,-1.956328125,0.18089728468342997,0.988033984375,0.023541708415361556,0.665975664379897
8,0.6837336683417086,-1.9582796875,0.17532741165181456,0.988598046875,0.02231618593683548,0.666014948048844
8,0.6887537688442211,-1.95998046875,0.1700961398806294,0.989090234375,0.021327224091795827,0.6660486888398487
8,0.6937738693467337,-1.96180078125,0.1639599190580426,0.98960859375,0.020320332339059024,0.6660823759563534
8,0.6987939698492462,-1.96356640625,0.15810507885962805,0.990116015625,0.019208327005413552,0.6661181509148169
8,0.7038140703517588,-1.96504140625,0.1539585269418788,0.990527734375,0.018383427166128914,0.6661445291518535
8,0.7088341708542714,-1.96653046875,0.14827537442208488,0.990980078125,0.017183945263683637,0.6661807948320972
8,0.7138542713567839,-1.9680125,0.14352860277386395,0.99139375,0.016343221456059653,0.666207287113915
8,0.7188743718592965,-1.96945234375,0.13881846468303302,0.991786328125,0.015698792739314855,0.6662290580859487
8,0.723894472361809,-1.97059453125,0.13525588124050497,0.992099609375,0.015214340923982467,0.6662461461616696
8,0.7289145728643216,-1.97194140625,0.13095355918933407,0.9924703125,0.014557658247350265,0.6662671605319285
8,0.7339346733668342,-1.9732125,0.12621328155595782,0.992847265625,0.013670759773266553,0.6662937028292892
8,0.7389547738693467,-1.97429453125,0.12192928705515044,0.99312890625,0.013198820218391073,0.6663093534268568
8,0.7439748743718593,-1.97533984375,0.11961364339866837,0.993416796875,0.012809724730931239,0.6663225794058053
8,0.7489949748743718,-1.97645,0.11543942036848942,0.993734375,0.012123325689655285,0.666343018755406
8,0.7540150753768844,-1.9775140625,0.11144734345722641,0.994020703125,0.011616805946461287,0.666358878374767
8,0.759035175879397,-1.9784171875,0.10863159149135286,0.994263671875,0.011283308449794305,0.6663701803340321
8,0.7640552763819095,-1.97926796875,0.10535607790541704,0.994504296875,0.010686634781320883,0.666387064211408
8,0.7690753768844221,-1.98013046875,0.10244421958474442,0.994737109375,0.010348986916879983,0.6663981142275346
8,0.7740954773869346,-1.98102890625,0.09803086767563066,0.994993359375,0.009712332316969743,0.6664158619860829
8,0.7791155778894472,-1.98184609375,0.09539365067145225,0.995208984375,0.009392490939580335,0.66642585809504
8,0.7841356783919597,-1.982503125,0.09307354012377457,0.995382421875,0.009087694449383989,0.6664351675991249
8,0.7891557788944724,-1.98328984375,0.0898671251590912,0.995592578125,0.00864239580727476,0.6664474015808988
8,0.794175879396985,-1.984015625,0.08703853187947114,0.995791015625,0.008321418194292633,0.666457303694086
8,0.7991959798994975,-1.984684375,0.08419564122020852,0.995975390625,0.007892222882167321,0.6664689202156399
8,0.8042160804020101,-1.9852453125,0.08209449046421574,0.99612109375,0.007715191831352233,0.6664750476841894
8,0.8092361809045227,-1.98587578125,0.07956558774816298,0.996299609375,0.007296669368567424,0.6664861767316654
8,0.8142562814070352,-1.98653046875,0.07620883782748744,0.996477734375,0.0069102413859332195,0.6664967540407671
8,0.8192763819095478,-1.987075,0.07410859381281963,0.9966203125,0.006678649300104314,0.6665034923522488
8,0.8242964824120603,-1.98759609375,0.0722704896864939,0.996756640625,0.006456159044417245,0.6665099241003489
8,0.8293165829145729,-1.98811640625,0.07038689146805062,0.996892578125,0.006254922951678521,0.666515798483198
8,0.8343366834170854,-1.98864296875,0.06730551507675644,0.997037109375,0.005891173208141024,0.6665252353886922
8,0.839356783919598,-1.98911875,0.06492481140126806,0.997166796875,0.005597153388604309,0.666532923562229
8,0.8443768844221106,-1.98957421875,0.0631364650906314,0.99728359375,0.005461816944312186,0.6665372728967444
8,0.8493969849246231,-1.99000859375,0.061056774212510406,0.99740625,0.005144808760486393,0.6665451749317697
8,0.8544170854271357,-1.9904796875,0.05846636250044831,0.99753671875,0.004846827978789392,0.6665528317901168
8,0.8594371859296482,-1.9908578125,0.05680220136496831,0.997631640625,0.004694398850656764,0.6665570572916746
8,0.8644572864321608,-1.99121015625,0.05553969085994942,0.99772734375,0.004544458750303516,0.6665612652726516
8,0.8694773869346734,-1.99154296875,0.053960099033479064,0.997814453125,0.004367615910091212,0.6665658485107184
8,0.8744974874371859,-1.991840625,0.05221017672353439,0.997891796875,0.004205090735144817,0.666570143791292
8,0.8795175879396985,-1.9921921875,0.05078306048578336,0.99798515625,0.004037199694584748,0.6665744929206254
8,0.884537688442211,-1.99251328125,0.04900147781664721,0.998066015625,0.003900718292131572,0.6665781614260382
8,0.8895577889447236,-1.992803125,0.0477841308850169,0.9981421875,0.003778760709020484,0.6665814683000721
8,0.8945778894472362,-1.99309921875,0.045980380714530186,0.998223046875,0.0035785886619956733,0.6665863329533861
8,0.8995979899497487,-1.9934125,0.044625247969135716,0.99830390625,0.003448271039195938,0.6665897190544677
8,0.9046180904522613,-1.99369375,0.0431204317691359,0.998376171875,0.003328041013970048,0.666592905189199
8,0.9096381909547738,-1.993925,0.04197294859038735,0.99843671875,0.003204951208832241,0.6665959550466067
8,0.9146582914572864,-1.99416484375,0.040857104567202936,0.998496875,0.003131965766604119,0.6665980905252537
8,0.919678391959799,-1.99442109375,0.03950391038809681,0.99856328125,0.0030111968630810787,0.6666011281456362
8,0.9246984924623115,-1.99465078125,0.03823529970344137,0.998625,0.002864520561532145,0.6666045205362972
8,0.9297185929648242,-1.99490390625,0.03679894874920267,0.99868984375,0.002745161780444445,0.6666074590668036
8,0.9347386934673367,-1.99510625,0.03583327647204925,0.99874296875,0.0026425363605650206,0.6666099457779731
8,0.9397587939698493,-1.9952515625,0.034968140497594544,0.998780859375,0.0025617865864276134,0.6666119531464776
8,0.9447788944723619,-1.9954375,0.03385165706033168,0.99882890625,0.002460626159638593,0.6666143648579006
8,0.9497989949748744,-1.9956171875,0.03316058200212087,0.998875390625,0.002393369032837529,0.6666160888682371
8,0.954819095477387,-1.9957828125,0.03214784498414269,0.99891796875,0.0023185153009244175,0.6666179770044064
8,0.9598391959798995,-1.995928125,0.03117584505070255,0.998958203125,0.002203225099294582,0.6666205441156723
8,0.9648592964824121,-1.99608515625,0.030253815711891414,0.998998828125,0.0021218786694287683,0.6666224681576871
8,0.9698793969849246,-1.9962265625,0.029556063504846495,0.99903203125,0.002090755711290377,0.6666234019026964
8,0.9748994974874372,-1.9963671875,0.028880687825823724,0.9990671875,0.002040245055477608,0.6666246924497814
8,0.9799195979899498,-1.99653046875,0.027800772843738247,0.999109765625,0.0019430800551089266,0.666626867916881
8,0.9849396984924623,-1.99669921875,0.02687793851382995,0.999156640625,0.0018427328557371818,0.6666291055622594
8,0.9899597989949749,-1.9968140625,0.02584261565559152,0.99918671875,0.0017601519240955808,0.666630943467917
8,0.9949798994974874,-1.99696328125,0.025016430501588263,0.9992234375,0.0017028347048677,0.6666322950040914
8,1.0,-1.99707265625,0.02425499033581671,0.999253125,0.0016315072688408612,0.6666338876725483
16,0.001,0.007338671875,1.910403904697246e-6,0.048180078125,0.0003417190261362642,0.044186854999114344
16,0.006020100502512562,-0.0093060546875,7.114184027500442e-5,0.0503599609375,0.002271091746770362,-0.03497645570083785
16,0.011040201005025126,-0.021421875,0.00024614742888555093,0.05042958984375,0.004033846420884259,0.03600557780886271
16,0.016060301507537688,-0.0305607421875,0.0005085825482145775,0.05062509765625,0.006301520124018872,-0.0628719453586073
16,0.02108040201005025,-0.041966796875,0.0008855636393684108,0.0524396484375,0.008585377493549788,-0.007704324555516839
16,0.026100502512562813,-0.0539037109375,0.001356028684719649,0.052834375,0.010778770009832411,0.002267108306875043
16,0.03112060301507538,-0.0612427734375,0.0019894034360576933,0.0532697265625,0.01300458331485695,0.000968189511648343
16,0.03614070351758794,-0.0730083984375,0.0026116768648928373,0.0531232421875,0.015058937966302548,-0.0016345960804200477
16,0.0411608040201005,-0.081217578125,0.003354552225574486,0.05491513671875,0.01803109408005586,0.006658514306094432
16,0.046180904522613066,-0.0936279296875,0.004385593186500413,0.0551099609375,0.020506129969786235,0.013632929967377305
16,0.05120100502512563,-0.102527734375,0.005345992319193743,0.05545380859375,0.023147716781458237,0.007256490702646001
16,0.05622110552763819,-0.1136833984375,0.006377830567718581,0.05633291015625,0.02617531895026136,0.003287194782271352
16,0.061241206030150756,-0.1236626953125,0.007661502148818839,0.05627109375,0.028389039070884897,0.008179085038954703
16,0.06626130653266332,-0.133221484375,0.008914641444243298,0.05756240234375,0.03182730575355023,0.009972904934714366
16,0.07128140703517588,-0.1423515625,0.010516108478845534,0.05787470703125,0.03547183029435736,-0.00400311089915939
16,0.07630150753768844,-0.1531259765625,0.01198173856078058,0.05852373046875,0.037960408544353626,0.013831363669782881
16,0.081321608040201,-0.164190234375,0.01369848624253918,0.05953369140625,0.04261280101896602,-0.00535280915009162
16,0.08634170854271357,-0.174376953125,0.015510494538465968,0.0601673828125,0.04550835316422936,0.0011460120163288012
16,0.09136180904522613,-0.1842853515625,0.01731646217062413,0.06102978515625,0.04932171521795594,0.009449530520190375
16,0.09638190954773869,-0.1949767578125,0.019245190373733984,0.06194736328125,0.05418784242991464,0.003322862046116204
16,0.10140201005025126,-0.2050576171875,0.021419894439710988,0.06251064453125,0.05782888009067122,0.003812019582284054
16,0.10642211055276382,-0.216163671875,0.02407999436644813,0.06348134765625,0.06247435776275498,0.002843028410000059
16,0.11144221105527638,-0.228323828125,0.026253310949778952,0.06413515625,0.06684051042364395,0.012508312869530247
16,0.11646231155778894,-0.238130078125,0.029552834172339896,0.06465458984375,0.07165857060825216,0.0011012860992261064
16,0.12148241206030151,-0.248787109375,0.03181472032890911,0.06626201171875,0.07832326995757254,-0.0036306146317857113
16,0.12650251256281406,-0.2600333984375,0.03418823912506647,0.0671537109375,0.08324354085947716,0.009691611977691306
16,0.13152261306532664,-0.271463671875,0.03805598854900054,0.06812978515625,0.08919318549683312,0.008853635127998083
16,0.1365427135678392,-0.2815259765625,0.04074433396484133,0.06857431640625,0.09314524167615258,0.011070974958142688
16,0.14156281407035176,-0.2918515625,0.04386327457732632,0.0698404296875,0.10154244836867098,-0.0025597403680446273
16,0.14658291457286432,-0.3035126953125,0.04805338731445599,0.07119189453125,0.10864384393415388,0.0035308583514322978
16,0.15160301507537688,-0.3147603515625,0.05171976268535474,0.0719591796875,0.11455089087210042,0.004299598232761936
16,0.15662311557788944,-0.326272265625,0.05489776561555912,0.07309296875,0.12107781428941228,0.013137021067508803
16,0.161643216080402,-0.3371056640625,0.059773980278567215,0.074500390625,0.13109334078370252,0.008906295685953358
16,0.16666331658291458,-0.349534765625,0.0636308908731627,0.07568623046875,0.13827523045928863,0.011659270638835872
16,0.17168341708542714,-0.3610451171875,0.06854567784358613,0.076603125,0.14690557677027496,0.0015507799185494608
16,0.1767035175879397,-0.3725951171875,0.0722810607988792,0.0779296875,0.15547549974085736,0.00804391480206501
16,0.18172361809045226,-0.3843302734375,0.07834723867385468,0.07917822265625,0.16511965886406332,0.01275830226501462
16,0.18674371859296482,-0.3950255859375,0.08244652956147051,0.08054228515625,0.17572898821543081,0.012951362522467869
16,0.19176381909547738,-0.4084859375,0.08920294350395351,0.0820912109375,0.18942843945979954,0.009162275507080042
16,0.19678391959798994,-0.4198736328125,0.09374027889826045,0.08312314453125,0.19679919035507504,0.022439833313585122
16,0.20180402010050252,-0.432137890625,0.10002000050481603,0.084848828125,0.2109450100868741,0.015984864355842454
16,0.20682412060301508,-0.44367265625,0.10502824891226721,0.08688984375,0.22574291613880887,0.015919044401691673
16,0.21184422110552764,-0.45764765625,0.11178203483960682,0.0881880859375,0.23886078022406393,0.016431213258167765
16,0.2168643216080402,-0.469710546875,0.1192350662613851,0.08977841796875,0.2532879193056678,0.017352309011627876
16,0.22188442211055276,-0.4829193359375,0.12610930831152495,0.0918630859375,0.2696952732482356,0.024256902256964308
16,0.22690452261306532,-0.4953861328125,0.13476924413261915,0.09355830078125,0.28586608220656523,0.021919810212719715
16,0.23192462311557788,-0.508539453125,0.14025265185569402,0.09547373046875,0.3060396234392418,0.019369889765533777
16,0.23694472361809046,-0.5224751953125,0.14881355716050407,0.09748369140625,0.32460171365645457,0.021699043959840347
16,0.24196482412060302,-0.5359630859375,0.15741777975588017,0.09965615234375,0.34599444090671083,0.02351051925662917
16,0.24698492462311558,-0.54902109375,0.16586800279092856,0.1020990234375,0.3690588797667785,0.02564343951216619
16,0.25200502512562817,-0.56351015625,0.1749605824087482,0.1041310546875,0.3951320129595729,0.018947084763761723
16,0.2570251256281407,-0.5771349609375,0.18453727702433909,0.10686328125,0.42067110387694234,0.02145085096544852
16,0.2620452261306533,-0.5909841796875,0.19296532024952837,0.10916796875,0.448592938983208,0.034466568340333126
16,0.26706532663316584,-0.60576328125,0.2036594164579665,0.11262265625,0.48650049463812867,0.03182589923777823
16,0.2720854271356784,-0.6198708984375,0.2151920878812019,0.11483154296875,0.5090574617527457,0.03867589383867209
16,0.27710552763819096,-0.6333591796875,0.2256431754054302,0.11813154296875,0.5491538629375498,0.03795692946586182
16,0.2821256281407035,-0.649368359375,0.23927089522528563,0.12141748046875,0.5910649122467637,0.04230526984886851
16,0.2871457286432161,-0.6645328125,0.2516964592632836,0.12508515625,0.6375393752141577,0.041940481208595615
16,0.29216582914572864,-0.6791376953125,0.2635032983657298,0.1285201171875,0.6875176204078832,0.03529697930557063
16,0.2971859296482412,-0.695308984375,0.279239039971215,0.13239248046875,0.73763722188763,0.041174675909262826
16,0.30220603015075376,-0.71190625,0.29200625051746115,0.13673564453125,0.7917462316241896,0.05536068705723696
16,0.3072261306532663,-0.7283015625,0.3098447480780439,0.141475390625,0.8662787156391742,0.051436110796875045
16,0.3122462311557789,-0.744597265625,0.3227768398227499,0.14741181640625,0.9329910873218487,0.06979727492902166
16,0.31726633165829143,-0.7603482421875,0.34463903723611056,0.15206904296875,1.0271195267579676,0.06270709394542218
16,0.322286432160804,-0.7776078125,0.3576043240382157,0.15735556640625,1.093322103647147,0.08232849969951372
16,0.3273065326633166,-0.7955494140625,0.37884193292175905,0.1639525390625,1.2098932473063124,0.08046880209768792
16,0.33232663316582917,-0.8142009765625,0.39617705639965,0.17006123046875,1.3142694113250832,0.08790605931581053
16,0.3373467336683417,-0.833008984375,0.4224009563839564,0.17799345703125,1.451452564907501,0.0910741680922027
16,0.3423668341708543,-0.85009921875,0.44773012260919665,0.18512646484375,1.58060391386804,0.10197463031070175
16,0.34738693467336684,-0.870551953125,0.4753018579658915,0.19439921875,1.73979215328922,0.11637661399023813
16,0.3524070351758794,-0.8900228515625,0.4988010036874814,0.20336220703125,1.916684277090788,0.12667723742058967
16,0.35742713567839196,-0.9102671875,0.5273581839208711,0.21313447265625,2.112788021503749,0.1421753779742959
16,0.3624472361809045,-0.9320470703125,0.5675574529819994,0.22805380859375,2.371384996819014,0.16716242734187292
16,0.3674673366834171,-0.9522056640625,0.5963744098703417,0.2369138671875,2.571001375225404,0.1781181816718439
16,0.37248743718592964,-0.9756369140625,0.6520128807459962,0.25833466796875,2.9385887871397554,0.21668213747467702
16,0.3775075376884422,-1.00048046875,0.6927084737590746,0.27221728515625,3.2343732307482145,0.2332287444030865
16,0.38252763819095476,-1.0285572265625,0.7753097248141666,0.296970703125,3.716029754656426,0.2658162058194541
16,0.3875477386934673,-1.0547537109375,0.8446735241749815,0.3186986328125,4.123615659753516,0.2947051485738522
16,0.3925678391959799,-1.0830220703125,0.9183756617941712,0.3427458984375,4.4979084141085135,0.32930483967669755
16,0.3975879396984925,-1.1156796875,1.0202135080408639,0.37527353515625,5.022644842243761,0.36666242555409156
16,0.40260804020100505,-1.148573046875,1.1258022344434353,0.4064630859375,5.480495474440748,0.40033758301036626
16,0.4076281407035176,-1.1833732421875,1.2146837335342573,0.441846484375,5.765606845253551,0.4380105457790513
16,0.41264824120603016,-1.21766875,1.3117907472862271,0.47627802734375,5.977679970688145,0.46849499021081054
16,0.4176683417085427,-1.261022265625,1.4211882335221158,0.52357255859375,6.058403571611625,0.5064081367491534
16,0.4226884422110553,-1.29763359375,1.4764253603783286,0.5563408203125,6.118606535033111,0.528144421044143
16,0.42770854271356784,-1.3462947265625,1.5266630461883959,0.6112880859375,5.5695494945769575,0.5632274548663341
16,0.4327286432160804,-1.3862458984375,1.5326167298266984,0.650366796875,5.117502698481739,0.5835926054366393
16,0.43774874371859296,-1.4278478515625,1.5370130146452157,0.69142607421875,4.497305509903515,0.6023457701839559
16,0.4427688442211055,-1.466715234375,1.4739427009821517,0.7269451171875,3.7960050764144198,0.6171936637120474
16,0.4477889447236181,-1.499087890625,1.435880579989277,0.751476953125,3.42042795417859,0.6251181609848793
16,0.45280904522613064,-1.5388640625,1.308956630919385,0.7852828125,2.5971259069734165,0.6367960319738484
16,0.4578291457286432,-1.56805078125,1.257967729617908,0.80771572265625,2.095300369944414,0.6429773952555804
16,0.46284924623115575,-1.5962109375,1.158552398925006,0.82734306640625,1.6995861031244055,0.6480272116778257
16,0.46786934673366837,-1.622796875,1.0804962661454218,0.84471953125,1.366959333688761,0.6520131920841441
16,0.4728894472361809,-1.6470986328125,0.9991990425113015,0.860637109375,1.0024602178273727,0.655495920700068
16,0.4779095477386935,-1.6675794921875,0.9631628152924965,0.87132314453125,0.9121903580859098,0.656937340999487
16,0.48292964824120604,-1.6873912109375,0.899012613297855,0.88232353515625,0.7381963992441237,0.6587556622914952
16,0.4879497487437186,-1.7066123046875,0.8234230097925788,0.892984765625,0.53971245429425,0.6605539694247498
16,0.49296984924623116,-1.723213671875,0.7846740768838505,0.900837109375,0.48985049637371625,0.6613830375935315
16,0.4979899497487437,-1.7385083984375,0.7502626113274885,0.90759697265625,0.4700608180653071,0.6618684200358568
16,0.5030100502512563,-1.7534357421875,0.699922658101052,0.91480146484375,0.379925809112199,0.6627746995559441
16,0.5080301507537689,-1.7666978515625,0.6685351268021044,0.92079365234375,0.309462135299559,0.6633584910075587
16,0.5130502512562815,-1.7791451171875,0.6452235984096293,0.9260333984375,0.27720678708301016,0.6637186187229007
16,0.518070351758794,-1.7912185546875,0.6109931848215747,0.93099990234375,0.24279502722608554,0.6641175422488257
16,0.5230904522613066,-1.8027763671875,0.5805260993797317,0.9356947265625,0.2110306434265978,0.6644455713333538
16,0.5281105527638191,-1.81267265625,0.558858347994204,0.93943193359375,0.1980510408992372,0.6646243422470104
16,0.5331306532663317,-1.8220181640625,0.5366249925358526,0.94302548828125,0.18207715876330316,0.6648215698378825
16,0.5381507537688442,-1.8317521484375,0.5057800732723134,0.94692216796875,0.1535395754252834,0.6651065315741165
16,0.5431708542713568,-1.8401171875,0.48836980969386556,0.949987109375,0.1400698324862268,0.6652553546374809
16,0.5481909547738694,-1.8479748046875,0.4701209946871405,0.9528275390625,0.12999226412388648,0.6653782065811078
16,0.5532110552763819,-1.8557138671875,0.44923120801884736,0.95562509765625,0.11772222981016682,0.6655103784242679
16,0.5582311557788945,-1.8630369140625,0.42883255015660227,0.95818095703125,0.10755803697274405,0.6656205672615526
16,0.563251256281407,-1.8698869140625,0.41351244989185315,0.96059033203125,0.09989089138322518,0.6657079119603975
16,0.5682713567839196,-1.8759298828125,0.39882734262774605,0.9626291015625,0.09290213537451497,0.6657836024257895
16,0.5732914572864322,-1.8815369140625,0.3821467047071889,0.96453544921875,0.08526959505454328,0.6658630530498323
16,0.5783115577889447,-1.8874169921875,0.3700893392789837,0.966516015625,0.07986521538889604,0.665922853345527
16,0.5833316582914573,-1.8930142578125,0.3534325457555058,0.96838701171875,0.07314640891804887,0.6659920223340532
16,0.5883517587939698,-1.8982921875,0.3398422483279106,0.97013603515625,0.06862576850644331,0.6660412772678523
16,0.5933718592964824,-1.902947265625,0.3270864013697715,0.97164755859375,0.06390653051414653,0.6660904848243241
16,0.598391959798995,-1.9072890625,0.31673687817749263,0.97304775390625,0.060139038393357894,0.6661301648388809
16,0.6034120603015075,-1.9116703125,0.3052837039625113,0.97444267578125,0.0561914560536652,0.6661701292599465
16,0.6084321608040201,-1.915873046875,0.2941268615505753,0.975752734375,0.05330010002546079,0.6662009322210739
16,0.6134522613065326,-1.9196349609375,0.2841022830823885,0.97698046875,0.049377416089540785,0.6662386703120514
16,0.6184723618090452,-1.9232890625,0.2753706316202604,0.978092578125,0.047191410847691365,0.6662621762840506
16,0.6234924623115577,-1.9268279296875,0.26778719381635924,0.979180859375,0.04453958956881847,0.6662881733241611
16,0.6285125628140703,-1.930233203125,0.25820109176876266,0.98022431640625,0.04203840256104663,0.666312927517589
16,0.6335326633165829,-1.9334712890625,0.24829435787514925,0.9812103515625,0.03952960868363629,0.6663372108531709
16,0.6385527638190954,-1.9364228515625,0.23988937335557145,0.9820966796875,0.0374915462739217,0.6663568260269798
16,0.643572864321608,-1.939412890625,0.23221208488870532,0.98301181640625,0.035199517601498025,0.6663782295769276
16,0.6485929648241207,-1.942136328125,0.22428989587362674,0.9838259765625,0.03337849510446781,0.6663955383649665
16,0.6536130653266332,-1.944781640625,0.21646124007744322,0.984630078125,0.031339187365976455,0.6664143109268045
16,0.6586331658291458,-1.9471935546875,0.20898481453049977,0.9853421875,0.029619551993935088,0.6664300820745207
